watchedVideoId,relatedVideoId,next,homePage,timestamp,timeOfView,sessionSetup
,K-5rKlAd-Yc,0,1,1604619017.0,120,12
,XQt0XiCtAiw,0,1,1604619017.0,120,12
,qkBFypLUZJM,0,1,1604619017.0,120,12
,YvV1LF7mu9Q,0,1,1604619017.0,120,12
,YvV1LF7mu9Q,0,1,1604619017.0,120,12
,J4Crs9FNwqk,0,1,1604619017.0,120,12
,TG0Lw25uMwc,0,1,1604619017.0,120,12
,kmneQA4r5tk,0,1,1604619018.0,120,12
,6Yr46Lp7EmY,0,1,1604619018.0,120,12
,09Xz1fS-vLk,0,1,1604619018.0,120,12
,GkFOXF_clrM,0,1,1604619018.0,120,12
,NHx_-eNyBuk,0,1,1604619018.0,120,12
,AND67BgbeUM,0,1,1604619018.0,120,12
,ObXRUpheDqU,0,1,1604619018.0,120,12
,jjBlnLEVccQ,0,1,1604619018.0,120,12
,Ka_xDlkbbqc,0,1,1604619018.0,120,12
,ANUU4Oympik,0,1,1604619018.0,120,12
,BT7R9xrMmds,0,1,1604619018.0,120,12
,wiqfh7_chN0,0,1,1604619018.0,120,12
,cIeyVOwd5ss,0,1,1604619018.0,120,12
,nhJRq12bZJY,0,1,1604619018.0,120,12
,cIsn8s8B7g8,0,1,1604619018.0,120,12
,DLx_958xV_I,0,1,1604619018.0,120,12
,TH5DbjDtCuM,0,1,1604619018.0,120,12
,OPpuARKLS20,1,1,1604619785.0,120,12
,EChjIHaBjf8,0,1,1604619785.0,120,12
,kulA1O5ykBA,0,1,1604619785.0,120,12
,U9RNCf2P3vk,0,1,1604619785.0,120,12
,WGRnhBmHYN0,0,1,1604619785.0,120,12
,Q0V7MMjbpgI,0,1,1604619785.0,120,12
,ZNcaZvBgMSk,0,1,1604619785.0,120,12
,7EhJU6iRMhc,0,1,1604619785.0,120,12
,q0k92wO4yd4,0,1,1604619785.0,120,12
,vIHxUyZeiE8,0,1,1604619785.0,120,12
,qkBFypLUZJM,0,1,1604619785.0,120,12
,mJWkK5y6Z3U,0,1,1604619785.0,120,12
,YvV1LF7mu9Q,0,1,1604619785.0,120,12
,YvV1LF7mu9Q,0,1,1604619785.0,120,12
,J4Crs9FNwqk,0,1,1604619785.0,120,12
,TG0Lw25uMwc,0,1,1604619785.0,120,12
,kmneQA4r5tk,0,1,1604619785.0,120,12
,6Yr46Lp7EmY,0,1,1604619785.0,120,12
,09Xz1fS-vLk,0,1,1604619785.0,120,12
,GkFOXF_clrM,0,1,1604619785.0,120,12
,NHx_-eNyBuk,0,1,1604619785.0,120,12
,-Gc3Py03Pq0,0,1,1604619785.0,120,12
,jnMySGnMWV0,0,1,1604619785.0,120,12
,ZTsXUF4-qqM,0,1,1604619785.0,120,12
,rI1Oh0KBtSU,0,1,1604619785.0,120,12
,LdpEXyIbgDc,0,1,1604619785.0,120,12
,gxmTFXfrMzk,0,1,1604619785.0,120,12
,K-5rKlAd-Yc,0,1,1604619785.0,120,12
,qjK1FhaqDEU,0,1,1604619785.0,120,12
OPpuARKLS20,qE9JHMj8r9o,1,0,1604619790.0,120,12
OPpuARKLS20,ClBzGZhtEHo,0,0,1604619790.0,120,12
OPpuARKLS20,Y1NaA4AevUc,0,0,1604619790.0,120,12
OPpuARKLS20,D5mWWim_LXQ,0,0,1604619790.0,120,12
OPpuARKLS20,bo2EhRIAEYk,0,0,1604619790.0,120,12
OPpuARKLS20,gO_KyTtJg10,0,0,1604619790.0,120,12
OPpuARKLS20,e8pTSqeJluQ,0,0,1604619790.0,120,12
OPpuARKLS20,WWy4mXkVUmc,0,0,1604619790.0,120,12
OPpuARKLS20,-nCtVQn6Zv8,0,0,1604619790.0,120,12
OPpuARKLS20,sf2pxn1cvro,0,0,1604619790.0,120,12
OPpuARKLS20,wKXgbkKYKUY,0,0,1604619790.0,120,12
OPpuARKLS20,FXtcIk0d3GQ,0,0,1604619790.0,120,12
OPpuARKLS20,a7U_sXC7gKI,0,0,1604619790.0,120,12
OPpuARKLS20,lci3wD5EKc8,0,0,1604619790.0,120,12
OPpuARKLS20,-72P_EFphSc,0,0,1604619790.0,120,12
OPpuARKLS20,Bsi_7VeP8u0,0,0,1604619790.0,120,12
OPpuARKLS20,7Fuf7yG4U5I,0,0,1604619790.0,120,12
OPpuARKLS20,ifNQRgn2Sb4,0,0,1604619790.0,120,12
OPpuARKLS20,ZSUJEYZXas4,0,0,1604619790.0,120,12
OPpuARKLS20,ZYeUdXfubQk,0,0,1604619790.0,120,12
qE9JHMj8r9o,PN5mkRRZeu8,1,0,1604619914.0,120,12
qE9JHMj8r9o,e8pTSqeJluQ,0,0,1604619914.0,120,12
qE9JHMj8r9o,RbGpUemSXAA,0,0,1604619914.0,120,12
qE9JHMj8r9o,OxwUEAySyw8,0,0,1604619914.0,120,12
qE9JHMj8r9o,-nCtVQn6Zv8,0,0,1604619914.0,120,12
qE9JHMj8r9o,bo2EhRIAEYk,0,0,1604619914.0,120,12
qE9JHMj8r9o,_ZXmuxFD2pc,0,0,1604619914.0,120,12
qE9JHMj8r9o,ZSUJEYZXas4,0,0,1604619914.0,120,12
qE9JHMj8r9o,jIM3YOwDr3E,0,0,1604619914.0,120,12
qE9JHMj8r9o,3leX_qT6GPI,0,0,1604619914.0,120,12
qE9JHMj8r9o,9ZsXXNSGns4,0,0,1604619914.0,120,12
qE9JHMj8r9o,a7U_sXC7gKI,0,0,1604619914.0,120,12
qE9JHMj8r9o,xaKhGteb2Sg,0,0,1604619914.0,120,12
qE9JHMj8r9o,cSOhwIOARWg,0,0,1604619914.0,120,12
qE9JHMj8r9o,5WcojLyyuzo,0,0,1604619914.0,120,12
qE9JHMj8r9o,28OyJrxPQ1I,0,0,1604619914.0,120,12
qE9JHMj8r9o,CZDFuBBq1wI,0,0,1604619914.0,120,12
qE9JHMj8r9o,YlaWGd1cUms,0,0,1604619914.0,120,12
qE9JHMj8r9o,MIHep4PNkNo,0,0,1604619914.0,120,12
qE9JHMj8r9o,iaVE6ZmvLHw,0,0,1604619914.0,120,12
PN5mkRRZeu8,JZfX3v97sTk,1,0,1604620038.0,120,12
PN5mkRRZeu8,g3Rf5qDuq7M,0,0,1604620038.0,120,12
PN5mkRRZeu8,ZsNlcr4frs4,0,0,1604620038.0,120,12
PN5mkRRZeu8,yE1Lxw5ZyXk,0,0,1604620038.0,120,12
PN5mkRRZeu8,lilp0hy5obo,0,0,1604620039.0,120,12
PN5mkRRZeu8,k1T9-I3wx8I,0,0,1604620039.0,120,12
PN5mkRRZeu8,PTQMog9u2Zo,0,0,1604620039.0,120,12
PN5mkRRZeu8,WSinMOs5eGw,0,0,1604620039.0,120,12
PN5mkRRZeu8,Q3jege0p0dQ,0,0,1604620039.0,120,12
PN5mkRRZeu8,SICfCi2-LQY,0,0,1604620039.0,120,12
PN5mkRRZeu8,mOqH7v7jchk,0,0,1604620039.0,120,12
PN5mkRRZeu8,Mx8yD3-HWTg,0,0,1604620039.0,120,12
PN5mkRRZeu8,gO_KyTtJg10,0,0,1604620039.0,120,12
PN5mkRRZeu8,IChJ6eO3k48,0,0,1604620039.0,120,12
PN5mkRRZeu8,SmqtfDrqkQE,0,0,1604620039.0,120,12
PN5mkRRZeu8,5D5DgQi2oqA,0,0,1604620039.0,120,12
PN5mkRRZeu8,CVO8gjn3dFg,0,0,1604620039.0,120,12
PN5mkRRZeu8,YlaWGd1cUms,0,0,1604620039.0,120,12
PN5mkRRZeu8,EChjIHaBjf8,0,0,1604620039.0,120,12
PN5mkRRZeu8,VqnAD_8pna0,0,0,1604620039.0,120,12
JZfX3v97sTk,SICfCi2-LQY,1,0,1604620163.0,120,12
JZfX3v97sTk,JZfX3v97sTk,0,0,1604620163.0,120,12
JZfX3v97sTk,sKHO1AwGpuY,0,0,1604620163.0,120,12
JZfX3v97sTk,EChjIHaBjf8,0,0,1604620163.0,120,12
JZfX3v97sTk,DAPkOxRnh4c,0,0,1604620163.0,120,12
JZfX3v97sTk,2Rd0GI8obrs,0,0,1604620163.0,120,12
JZfX3v97sTk,kvymoFdjuHw,0,0,1604620163.0,120,12
JZfX3v97sTk,lYP92hY2FlM,0,0,1604620163.0,120,12
JZfX3v97sTk,MHscI4TK55s,0,0,1604620163.0,120,12
JZfX3v97sTk,TCqf3rgPiQM,0,0,1604620163.0,120,12
JZfX3v97sTk,aSXZtYFdvsI,0,0,1604620163.0,120,12
JZfX3v97sTk,JPJjwHAIny4,0,0,1604620163.0,120,12
JZfX3v97sTk,tC1hD7k_WTw,0,0,1604620163.0,120,12
JZfX3v97sTk,YlaWGd1cUms,0,0,1604620163.0,120,12
JZfX3v97sTk,5D5DgQi2oqA,0,0,1604620163.0,120,12
JZfX3v97sTk,xxjT7nK0Q9k,0,0,1604620163.0,120,12
JZfX3v97sTk,qiZuDZIGCi4,0,0,1604620163.0,120,12
JZfX3v97sTk,mOqH7v7jchk,0,0,1604620163.0,120,12
JZfX3v97sTk,eollizcRpgQ,0,0,1604620163.0,120,12
JZfX3v97sTk,qWAVbXkUeWg,0,0,1604620163.0,120,12
SICfCi2-LQY,Sa0d53MHgPc,1,0,1604620287.0,120,12
SICfCi2-LQY,ssM84-B6gKg,0,0,1604620287.0,120,12
SICfCi2-LQY,YlaWGd1cUms,0,0,1604620287.0,120,12
SICfCi2-LQY,ifcInHC2p7w,0,0,1604620287.0,120,12
SICfCi2-LQY,TCqf3rgPiQM,0,0,1604620287.0,120,12
SICfCi2-LQY,G2jiG02asxc,0,0,1604620287.0,120,12
SICfCi2-LQY,-LDLo99f53g,0,0,1604620287.0,120,12
SICfCi2-LQY,2Rd0GI8obrs,0,0,1604620287.0,120,12
SICfCi2-LQY,Bsi_7VeP8u0,0,0,1604620287.0,120,12
SICfCi2-LQY,KJj3aI0Tlkk,0,0,1604620287.0,120,12
SICfCi2-LQY,yHdIcqI7wG4,0,0,1604620287.0,120,12
SICfCi2-LQY,mOqH7v7jchk,0,0,1604620287.0,120,12
SICfCi2-LQY,DHz2yTHPU8c,0,0,1604620287.0,120,12
SICfCi2-LQY,elXuKBZZ6Z4,0,0,1604620287.0,120,12
SICfCi2-LQY,rTOKUfcDVQQ,0,0,1604620287.0,120,12
SICfCi2-LQY,-jrJaOMBsVE,0,0,1604620287.0,120,12
SICfCi2-LQY,gO_KyTtJg10,0,0,1604620287.0,120,12
SICfCi2-LQY,r2ugixha-BQ,0,0,1604620287.0,120,12
SICfCi2-LQY,NywQcrZuRfY,0,0,1604620287.0,120,12
SICfCi2-LQY,XoAPIpOZYA4,0,0,1604620287.0,120,12
Sa0d53MHgPc,2Rd0GI8obrs,1,0,1604620411.0,120,12
Sa0d53MHgPc,Sa0d53MHgPc,0,0,1604620411.0,120,12
Sa0d53MHgPc,sKHO1AwGpuY,0,0,1604620411.0,120,12
Sa0d53MHgPc,TCqf3rgPiQM,0,0,1604620411.0,120,12
Sa0d53MHgPc,x88RLbi0kzk,0,0,1604620411.0,120,12
Sa0d53MHgPc,ssM84-B6gKg,0,0,1604620411.0,120,12
Sa0d53MHgPc,yjOm90Tc-f8,0,0,1604620411.0,120,12
Sa0d53MHgPc,lLPsBhO0ws0,0,0,1604620411.0,120,12
Sa0d53MHgPc,ImTStSYnh-o,0,0,1604620411.0,120,12
Sa0d53MHgPc,G2jiG02asxc,0,0,1604620411.0,120,12
Sa0d53MHgPc,H5CHFyNbtgE,0,0,1604620411.0,120,12
Sa0d53MHgPc,qYr5ZgjEPZI,0,0,1604620411.0,120,12
Sa0d53MHgPc,CvaKs_Gz2Aw,0,0,1604620411.0,120,12
Sa0d53MHgPc,R53B4wTjWvk,0,0,1604620411.0,120,12
Sa0d53MHgPc,W3Kqvlae1M0,0,0,1604620411.0,120,12
Sa0d53MHgPc,Bsi_7VeP8u0,0,0,1604620412.0,120,12
Sa0d53MHgPc,EChjIHaBjf8,0,0,1604620412.0,120,12
Sa0d53MHgPc,MrgfifXOgjY,0,0,1604620412.0,120,12
Sa0d53MHgPc,yHdIcqI7wG4,0,0,1604620412.0,120,12
Sa0d53MHgPc,DHz2yTHPU8c,0,0,1604620412.0,120,12
2Rd0GI8obrs,G2jiG02asxc,1,0,1604620536.0,120,12
2Rd0GI8obrs,UrO30-kkfms,0,0,1604620536.0,120,12
2Rd0GI8obrs,R53B4wTjWvk,0,0,1604620536.0,120,12
2Rd0GI8obrs,ZnHbdtRYkfQ,0,0,1604620536.0,120,12
2Rd0GI8obrs,EDTx6YEH9y4,0,0,1604620536.0,120,12
2Rd0GI8obrs,37UlvrGVcFs,0,0,1604620536.0,120,12
2Rd0GI8obrs,DHz2yTHPU8c,0,0,1604620536.0,120,12
2Rd0GI8obrs,YE2aq2xz6PQ,0,0,1604620536.0,120,12
2Rd0GI8obrs,KJj3aI0Tlkk,0,0,1604620536.0,120,12
2Rd0GI8obrs,WMJ3EI3GK5E,0,0,1604620536.0,120,12
2Rd0GI8obrs,H5CHFyNbtgE,0,0,1604620536.0,120,12
2Rd0GI8obrs,Q5VECAgAmQo,0,0,1604620536.0,120,12
2Rd0GI8obrs,t84qQsbqixY,0,0,1604620536.0,120,12
2Rd0GI8obrs,Bsi_7VeP8u0,0,0,1604620536.0,120,12
2Rd0GI8obrs,-LDLo99f53g,0,0,1604620536.0,120,12
2Rd0GI8obrs,j3Q5I6NsCb8,0,0,1604620536.0,120,12
2Rd0GI8obrs,mI2a3EDxk54,0,0,1604620536.0,120,12
2Rd0GI8obrs,rTOKUfcDVQQ,0,0,1604620536.0,120,12
2Rd0GI8obrs,yHdIcqI7wG4,0,0,1604620536.0,120,12
2Rd0GI8obrs,2Rd0GI8obrs,0,0,1604620536.0,120,12
G2jiG02asxc,ssM84-B6gKg,1,0,1604620661.0,120,12
G2jiG02asxc,elXuKBZZ6Z4,0,0,1604620661.0,120,12
G2jiG02asxc,Bsi_7VeP8u0,0,0,1604620661.0,120,12
G2jiG02asxc,lGNQzxzv6KA,0,0,1604620661.0,120,12
G2jiG02asxc,gO_KyTtJg10,0,0,1604620661.0,120,12
G2jiG02asxc,P4JIcaRBeNw,0,0,1604620661.0,120,12
G2jiG02asxc,S7Wx3Xv24Pk,0,0,1604620661.0,120,12
G2jiG02asxc,-72P_EFphSc,0,0,1604620661.0,120,12
G2jiG02asxc,3XzQFFLOgN8,0,0,1604620661.0,120,12
G2jiG02asxc,yHdIcqI7wG4,0,0,1604620661.0,120,12
G2jiG02asxc,YlaWGd1cUms,0,0,1604620661.0,120,12
G2jiG02asxc,5o0IYStGfOM,0,0,1604620661.0,120,12
G2jiG02asxc,59KITbLTVL8,0,0,1604620661.0,120,12
G2jiG02asxc,a8IGDMrohnY,0,0,1604620661.0,120,12
G2jiG02asxc,VJwoSfTOhyM,0,0,1604620661.0,120,12
G2jiG02asxc,aSXZtYFdvsI,0,0,1604620661.0,120,12
G2jiG02asxc,4lmEdjRK1hM,0,0,1604620661.0,120,12
G2jiG02asxc,Ufyxhg6bgGA,0,0,1604620661.0,120,12
G2jiG02asxc,SICfCi2-LQY,0,0,1604620661.0,120,12
G2jiG02asxc,DHNi2vWb_y0,0,0,1604620661.0,120,12
ssM84-B6gKg,S7Wx3Xv24Pk,1,0,1604620785.0,120,12
ssM84-B6gKg,Bsi_7VeP8u0,0,0,1604620785.0,120,12
ssM84-B6gKg,g3Rf5qDuq7M,0,0,1604620785.0,120,12
ssM84-B6gKg,Mm7gi453_Iw,0,0,1604620785.0,120,12
ssM84-B6gKg,9Q_dPJ0BZP4,0,0,1604620785.0,120,12
ssM84-B6gKg,C9fndwDDvqY,0,0,1604620785.0,120,12
ssM84-B6gKg,yHdIcqI7wG4,0,0,1604620785.0,120,12
ssM84-B6gKg,SLXbw_439Lc,0,0,1604620785.0,120,12
ssM84-B6gKg,aSXZtYFdvsI,0,0,1604620785.0,120,12
ssM84-B6gKg,mh5SIfeGiSA,0,0,1604620785.0,120,12
ssM84-B6gKg,-uKOHJLs-mo,0,0,1604620785.0,120,12
ssM84-B6gKg,itSbV3YiRkI,0,0,1604620785.0,120,12
ssM84-B6gKg,3kLZLTtMYTQ,0,0,1604620785.0,120,12
ssM84-B6gKg,a8IGDMrohnY,0,0,1604620785.0,120,12
ssM84-B6gKg,37UlvrGVcFs,0,0,1604620785.0,120,12
ssM84-B6gKg,B75mXhAYYAg,0,0,1604620785.0,120,12
ssM84-B6gKg,chzmyclKMXI,0,0,1604620785.0,120,12
ssM84-B6gKg,R53B4wTjWvk,0,0,1604620785.0,120,12
ssM84-B6gKg,YlaWGd1cUms,0,0,1604620785.0,120,12
ssM84-B6gKg,Y8OFmqRSkwI,0,0,1604620785.0,120,12
S7Wx3Xv24Pk,VAZRQ5oo_8k,1,0,1604620909.0,120,12
S7Wx3Xv24Pk,rTOKUfcDVQQ,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,bTbaoO1T2Uc,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,gO_KyTtJg10,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,hjHnWz3EyHs,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,1inR2b7PS5M,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,CwzjlmBLfrQ,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,5o0IYStGfOM,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,cdngIIoTlqc,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,TBLVe1sPa3E,0,0,1604620909.0,120,12
S7Wx3Xv24Pk,E62kdEUqi8o,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,3kLZLTtMYTQ,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,YlaWGd1cUms,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,-LDLo99f53g,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,Bsi_7VeP8u0,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,Ms-znOD7JDk,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,ztMafqyXHXU,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,yHdIcqI7wG4,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,H5CHFyNbtgE,0,0,1604620910.0,120,12
S7Wx3Xv24Pk,ZN97snpLIys,0,0,1604620910.0,120,12
,twswIV9vaUw,1,1,1604621338.0,120,12
,q0k92wO4yd4,0,1,1604621338.0,120,12
,YLf829GlsBM,0,1,1604621338.0,120,12
,jefQnTWe8jc,0,1,1604621338.0,120,12
,wWCaadq1woE,0,1,1604621338.0,120,12
,kulA1O5ykBA,0,1,1604621338.0,120,12
,V07XhOt_r8Y,0,1,1604621338.0,120,12
,bSJqfkCNVGQ,0,1,1604621338.0,120,12
,IO0TJHVzgA8,0,1,1604621339.0,120,12
,SpCVd3MgDeQ,0,1,1604621339.0,120,12
,U-uLfBQ6_WI,0,1,1604621339.0,120,12
,-Gc3Py03Pq0,0,1,1604621339.0,120,12
,YvV1LF7mu9Q,0,1,1604621339.0,120,12
,YvV1LF7mu9Q,0,1,1604621339.0,120,12
,J4Crs9FNwqk,0,1,1604621339.0,120,12
,TG0Lw25uMwc,0,1,1604621339.0,120,12
,kmneQA4r5tk,0,1,1604621339.0,120,12
,6Yr46Lp7EmY,0,1,1604621339.0,120,12
,09Xz1fS-vLk,0,1,1604621339.0,120,12
,GkFOXF_clrM,0,1,1604621339.0,120,12
,NHx_-eNyBuk,0,1,1604621339.0,120,12
,vdwULSZXLmQ,0,1,1604621339.0,120,12
,7EhJU6iRMhc,0,1,1604621339.0,120,12
,md-KrR0Dj_w,0,1,1604621339.0,120,12
,E7R-OGH9ZRM,0,1,1604621339.0,120,12
,O4pSYZNFej0,0,1,1604621339.0,120,12
,Y_y7ysSMjvA,0,1,1604621339.0,120,12
,595kRwadriM,0,1,1604621339.0,120,12
,8WVXk0Gz66E,0,1,1604621339.0,120,12
,nxRHejWJiYo,0,1,1604621339.0,120,12
,ykv2SJt9glA,1,1,1604673587.0,120,12
,z4zxx-RZd64,0,1,1604673587.0,120,12
,VIwcc4y38hs,0,1,1604673587.0,120,12
,0ONs2X64Rs4,0,1,1604673587.0,120,12
,Z4LVpdgK-AA,0,1,1604673587.0,120,12
,7EhJU6iRMhc,0,1,1604673587.0,120,12
,gsAF6Af-H1o,0,1,1604673587.0,120,12
,puKy3NPur3U,0,1,1604673587.0,120,12
,puKy3NPur3U,0,1,1604673587.0,120,12
,XJwIxWm8wb4,0,1,1604673587.0,120,12
,bEbkkLmLKk0,0,1,1604673587.0,120,12
,0fIR7254dMc,0,1,1604673587.0,120,12
,f7LEWxX4AVI,0,1,1604673587.0,120,12
,SHZ1l8tUqcQ,0,1,1604673587.0,120,12
,Q32C1vdU6mQ,0,1,1604673587.0,120,12
,BKdmTRUK6Uo,0,1,1604673587.0,120,12
